# Rime user dictionary
#@/db_name	extended
#@/db_type	userdb
#@/rime_version	1.13.0
#@/tick	615008
#@/user_id	c28f17ba-0bbb-4f45-89da-6c5d9fec0f91
dai chong 	代充	c=5 d=1.86083e-12 t=615008
dai dai 	呆呆	c=7 d=3.83467e-48 t=615008
dai dai 	带带	c=4 d=3.5406e-168 t=615008
dai dao 	逮到	c=2 d=1.53779e-151 t=615008
dai dong 	带动	c=2 d=7.83828e-106 t=615008
dai ge 	带个	c=2 d=6.90629e-293 t=615008
dai guo lai 	带过来	c=2 d=3.19009e-265 t=615008
dai ji 	待机	c=5 d=1.37687e-149 t=615008
dai kuan 	带宽	c=2 d=1.32426e-10 t=615008
dai kuan 	贷款	c=3 d=3.18603e-15 t=615008
dai lai 	带来	c=2 d=2.84573e-39 t=615008
dai li 	代理	c=39 d=0.00663763 t=615008
dai ma 	代码	c=715 d=0.896473 t=615008
dai ren 	待人	c=1 d=1.37075e-298 t=615008
dai ru 	带入	c=1 d=1.99401e-178 t=615008
dai shang 	带上	c=31 d=2.75496e-40 t=615008
dai shang lai 	带上来	c=3 d=4.41579e-296 t=615008
dai shou 	代收	c=2 d=9.18148e-202 t=615008
dai ti 	代替	c=6 d=1.31712e-64 t=615008
dai tu pian 	带图片	c=1 d=6.50162e-171 t=615008
dai xian 	带线	c=1 d=3.66918e-29 t=615008
dai yan jing 	戴眼镜	c=1 d=1.11382e-121 t=615008
dai you 	带有	c=1 d=0 t=615008
dai zhe 	带着	c=6 d=5.3683e-06 t=615008
dai zhe 	戴着	c=2 d=6.00009e-109 t=615008
dai zhu 	逮住	c=13 d=9.30778e-10 t=615008
dai zou 	带走	c=1 d=8.16452e-27 t=615008
dai zou le 	带走了	c=1 d=4.85779e-95 t=615008
dan 	但	c=29 d=1.58871e-05 t=615008
dan 	单	c=248 d=0.00311976 t=615008
dan 	淡	c=3 d=8.52469e-123 t=615008
dan 	蛋	c=15 d=2.02284e-26 t=615008
dan che 	单车	c=1 d=7.40021e-194 t=615008
dan chu 	淡出	c=3 d=4.41672e-258 t=615008
dan chun 	单纯	c=78 d=0.22748 t=615008
dan ci 	单次	c=1 d=7.01532e-07 t=615008
dan ci 	单词	c=32 d=0.0357931 t=615008
dan cun 	单村	c=12 d=2.71773e-27 t=615008
dan da 	单打	c=1 d=2.15749e-17 t=615008
dan diao 	单调	c=1 d=0 t=615008
dan diao zhan 	单调栈	c=2 d=0 t=615008
dan du 	单独	c=121 d=0.0415857 t=615008
dan du de 	单独的	c=1 d=1.39393e-260 t=615008
dan fa 	单发	c=1 d=4.39794e-219 t=615008
dan ge 	单个	c=26 d=6.22426e-30 t=615008
dan hao 	单号	c=1 d=3.54373e-149 t=615008
dan he 	单核	c=1 d=8.08852e-64 t=615008
dan ji 	单机	c=10 d=8.4086e-50 t=615008
dan jian 	单间	c=3 d=1.58856e-92 t=615008
dan mai 	单麦	c=8 d=6.11283e-269 t=615008
dan mei 	但没	c=1 d=2.56723e-92 t=615008
dan ni 	但你	c=1 d=2.20942e-179 t=615008
dan qu 	单曲	c=80 d=0.121238 t=615008
dan ren 	单人	c=1 d=6.3904e-27 t=615008
dan shen 	单身	c=5 d=4.65572e-07 t=615008
dan sheng 	诞生	c=2 d=6.29787e-120 t=615008
dan shi 	但是	c=2501 d=2.74467 t=615008
dan shi bing 	单士兵	c=1 d=0 t=615008
dan shi mei you 	但是没有	c=1 d=0 t=615008
dan shi wo 	但是我	c=1 d=4.7689e-113 t=615008
dan shou 	单手	c=9 d=1.42715e-08 t=615008
dan ta 	蛋挞	c=1 d=0 t=615008
dan teng 	淡疼	c=52 d=0.820644 t=615008
dan tiao 	单条	c=6 d=2.52549e-105 t=615008
dan tou 	弹头	c=1 d=2.54155e-297 t=615008
dan tu 	丹徒	c=1 d=4.10297e-167 t=615008
dan wei 	单位	c=15 d=6.25347e-125 t=615008
dan xiang 	单向	c=1 d=0 t=615008
dan xin 	担心	c=6 d=5.44184e-19 t=615008
dan xuan 	单选	c=1 d=4.40993e-251 t=615008
dan yi 	单一	c=1 d=3.92039e-14 t=615008
dan yong hu 	单用户	c=1 d=0 t=615008
dan you 	担忧	c=1 d=3.91922e-128 t=615008
dan yuan 	单元	c=2 d=3.85849e-62 t=615008
dan zhang 	单张	c=1 d=1.32207e-255 t=615008
dan zi 	单子	c=61 d=0.000111018 t=615008
dang 	党	c=4 d=0.222017 t=615008
dang 	当	c=122 d=0.158817 t=615008
dang 	挡	c=9 d=6.29949e-81 t=615008
dang 	档	c=22 d=0.212258 t=615008
dang bing 	当兵	c=5 d=2.26703e-08 t=615008
dang chang 	当场	c=2 d=1.09678e-28 t=615008
dang cheng 	当成	c=3 d=9.3284e-36 t=615008
dang chu 	当初	c=2 d=5.17539e-46 t=615008
dang di 	当地	c=1 d=2.48571e-271 t=615008
dang ni 	当你	c=1 d=4.98521e-223 t=615008
dang nian 	当年	c=18 d=1.04817e-24 t=615008
dang qian 	当前	c=124 d=0.035437 t=615008
dang ran 	当然	c=52 d=0.474734 t=615008
dang ri 	当日	c=28 d=0.000150733 t=615008
dang ruo 	当若	c=1 d=6.23165e-319 t=615008
dang shi 	当时	c=10 d=1.25809e-54 t=615008
dang shi ren 	当事人	c=1 d=9.28549e-305 t=615008
dang tian 	当天	c=111 d=2.77547e-39 t=615008
dang wo 	当我	c=6 d=1.36399e-93 t=615008
dang xiao 	党校	c=1 d=5.70122e-08 t=615008
dang xuan 	当选	c=1 d=2.00488e-95 t=615008
dang yu chi 	当浴池	c=1 d=1.99898e-266 t=615008
dang yuan 	党员	c=2 d=1.18136e-49 t=615008
dang yue 	当月	c=1 d=6.46892e-53 t=615008
dang zhen 	当真	c=1 d=1.91686e-155 t=615008
dang zuo 	当作	c=5 d=1.44321e-22 t=615008
dao 	倒	c=63 d=1.97489e-06 t=615008
dao 	刀	c=57 d=2.25289e-26 t=615008
dao 	到	c=1828 d=0.84737 t=615008
dao 	导	c=36 d=4.4279e-05 t=615008
dao 	岛	c=72 d=2.28812e-16 t=615008
dao 	道	c=7 d=2.48874e-109 t=615008
dao ai 	到爱	c=1 d=1.0664e-21 t=615008
dao an 	道安	c=2 d=6.14924e-45 t=615008
dao ban 	盗版	c=16 d=8.29664e-10 t=615008
dao bao 	导包	c=11 d=1.17712e-183 t=615008
dao bi 	倒闭	c=14 d=0.00873865 t=615008
dao bu liao 	到不了	c=5 d=0.000108366 t=615008
dao bu shi 	倒不是	c=1 d=7.82369e-231 t=615008
dao chu 	到处	c=16 d=0.49441 t=615008
dao chu 	导出	c=74 d=0.000170418 t=615008
dao chu la shi 	到处拉屎	c=1 d=2.07949e-260 t=615008
dao da 	到达	c=555 d=0.0507928 t=615008
dao da lv 	到大率	c=3 d=0 t=615008
dao dao 	道道	c=1 d=1.29901e-107 t=615008
dao de 	道德	c=1 d=1.25353e-217 t=615008
dao di 	到底	c=38 d=4.69356e-14 t=615008
dao fa 	刀法	c=1 d=1.92044e-30 t=615008
dao fan tian gang 	倒反天罡	c=2 d=1.59278e-35 t=615008
dao gong si 	到公司	c=1 d=0 t=615008
dao gua 	倒挂	c=2 d=1.81457e-10 t=615008
dao hou qi 	到后期	c=1 d=1.12455e-28 t=615008
dao ji shi 	倒计时	c=1 d=1.90134e-177 t=615008
dao jia 	到家	c=19 d=0.779354 t=615008
dao lai 	到来	c=1 d=0 t=615008
dao le 	到了	c=3 d=6.31397e-151 t=615008
dao li 	道理	c=1 d=7.03519e-99 t=615008
dao mei 	到没	c=1 d=3.68972e-124 t=615008
dao na 	到哪	c=1 d=2.92516e-245 t=615008
dao ni 	到你	c=2 d=6.87523e-05 t=615008
dao qi 	到期	c=12 d=6.1365e-50 t=615008
dao qian 	倒欠	c=1 d=3.87758e-120 t=615008
dao qian 	到签	c=1 d=0 t=615008
dao ru 	导入	c=41 d=1.38673e-111 t=615008
dao shi 	倒是	c=37 d=3.11203e-13 t=615008
dao shi 	导师	c=100 d=0.962121 t=615008
dao shou 	到手	c=9 d=1.291e-93 t=615008
dao shu 	倒数	c=4 d=2.35347e-128 t=615008
dao wan 	到晚	c=1 d=2.75592e-191 t=615008
dao wei 	到位	c=4 d=9.18841e-299 t=615008
dao wo 	到我	c=1 d=4.96996e-187 t=615008
dao xia 	倒下	c=1 d=0 t=615008
dao xia 	到下	c=1 d=3.32828e-117 t=615008
dao xiao mian 	刀削面	c=1 d=1.89277e-212 t=615008
dao zei 	盗贼	c=2 d=7.26644e-09 t=615008
dao zhan 	刀战	c=1 d=1.83996e-232 t=615008
dao zhan shi 	到展示	c=1 d=0 t=615008
dao zhang 	到账	c=5 d=4.4213e-105 t=615008
dao zhi 	导致	c=412 d=0.620137 t=615008
de 	得	c=1106 d=0.960789 t=615008
de 	德	c=7 d=8.73362e-55 t=615008
de 	的	c=23344 d=17.1458 t=615008
de bu dao 	得不到	c=1 d=6.64038e-96 t=615008
de chu 	得出	c=2 d=0 t=615008
de dao 	得到	c=60 d=0.0029528 t=615008
de guo 	德国	c=1 d=9.50953e-262 t=615008
de hen 	得很	c=4 d=4.71758e-74 t=615008
de kuai 	得快	c=1 d=1.37161e-41 t=615008
de le 	得了	c=4 d=5.31312e-149 t=615008
de xin ying shou 	得心应手	c=1 d=9.15147e-46 t=615008
den 	扽	c=2 d=1.99575e-12 t=615008
deng 	灯	c=16 d=1.66088e-11 t=615008
deng 	登	c=181 d=0.836297 t=615008
deng 	等	c=451 d=0.492599 t=615008
deng 	邓	c=3 d=5.27651e-09 t=615008
deng bu 	邓埠	c=1 d=0 t=615008
deng chang 	登场	c=1 d=4.58771e-216 t=615008
deng chu 	登出	c=127 d=9.74548e-13 t=615008
deng dai 	等待	c=24 d=5.43131e-55 t=615008
deng dai zhong 	等待中	c=1 d=3.72696e-242 t=615008
deng deng 	等等	c=71 d=9.28059e-05 t=615008
deng duo 	等多	c=1 d=0 t=615008
deng ge 	等个	c=1 d=4.16316e-250 t=615008
deng guo 	等国	c=1 d=8.4161e-178 t=615008
deng hou 	等候	c=1 d=0 t=615008
deng hui 	灯会	c=4 d=2.58774e-68 t=615008
deng ji 	等级	c=9 d=4.70075e-32 t=615008
deng ji zhi du 	等级制度	c=1 d=5.31674e-157 t=615008
deng jia 	等价	c=1 d=1.39486e-121 t=615008
deng jia yu 	等价于	c=1 d=2.30515e-178 t=615008
deng lai shi 	等来是	c=1 d=9.07195e-296 t=615008
deng lu 	登录	c=496 d=0.594696 t=615008
deng lu 	登陆	c=2 d=0 t=615008
deng lu jiu xing 	登录就行	c=1 d=0 t=615008
deng lu le 	等路了	c=1 d=5.01121e-196 t=615008
deng lu ma 	登录吗	c=1 d=5.7451e-245 t=615008
deng ni 	等你	c=5 d=1.85869e-116 t=615008
deng shan 	登山	c=3 d=1.85369e-55 t=615008
deng shang qu 	等上去	c=1 d=0 t=615008
deng ta 	等他	c=2 d=1.08566e-202 t=615008
deng tong 	等同	c=1 d=1.78097e-231 t=615008
deng wei 	邓玮	c=3 d=7.54897e-281 t=615008
deng wo 	等我	c=46 d=3.2322e-06 t=615008
deng xia 	灯下	c=4 d=1.0706e-205 t=615008
deng xiao 	等效	c=2 d=0 t=615008
deng yi hui 	等一会	c=21 d=6.70869e-40 t=615008
deng yi xia 	等一下	c=20 d=9.86422e-46 t=615008
deng yu 	等于	c=23 d=0.26054 t=615008
deng zhe 	等着	c=4 d=2.43588e-33 t=615008
di 	低	c=154 d=0.123859 t=615008
di 	地	c=8 d=5.13867e-31 t=615008
di 	帝	c=2 d=3.35958e-227 t=615008
di 	底	c=31 d=6.18809e-119 t=615008
di 	弟	c=1 d=4.87092e-303 t=615008
di 	抵	c=3 d=9.41894e-32 t=615008
di 	敌	c=2 d=3.61974e-134 t=615008
di 	滴	c=15 d=2.8848e-23 t=615008
di 	第	c=116 d=9.09683e-05 t=615008
di 	迪	c=1 d=2.61829e-59 t=615008
di ao 	迪奥	c=1 d=3.17879e-47 t=615008
di ban ben 	低版本	c=4 d=1.51835e-119 t=615008
di bu 	地步	c=1 d=7.50918e-72 t=615008
di bu 	底部	c=6 d=1.24076e-126 t=615008
di ceng 	低层	c=1 d=2.52823e-59 t=615008
di ceng 	底层	c=17 d=1.1908e-25 t=615008
di cheng 	敌城	c=1 d=0 t=615008
di di 	弟弟	c=6 d=0.0555762 t=615008
di di 	滴滴	c=8 d=4.54946e-147 t=615008
di di 	迪迪	c=1 d=4.32951e-211 t=615008
di dian 	地点	c=3 d=4.06211e-20 t=615008
di dui 	敌对	c=1 d=1.37629e-81 t=615008
di eng er 	地嗯儿	c=1 d=0 t=615008
di er 	第二	c=6 d=7.42838e-33 t=615008
di er bo 	地而博	c=1 d=1.15404e-09 t=615008
di er ci 	第二次	c=16 d=1.49259e-06 t=615008
di er dian 	第二点	c=1 d=0 t=615008
di er guan 	第二罐	c=1 d=2.01384e-118 t=615008
di er hang 	第二行	c=2 d=2.39573e-249 t=615008
di er lun 	第二轮	c=1 d=0 t=615008
di er tian 	第二天	c=16 d=2.86895e-17 t=615008
di er zhong 	第二种	c=2 d=0 t=615008
di fang 	地方	c=191 d=0.0724398 t=615008
di fu 	地府	c=3 d=1.96167e-118 t=615008
di gui 	递归	c=6 d=2.2502e-12 t=615008
di guo 	帝国	c=14 d=0.0531541 t=615008
di ji 	地基	c=5 d=3.48044e-318 t=615008
di ji 	第几	c=1 d=0 t=615008
di jia 	低价	c=1 d=0 t=615008
di jian 	递减	c=4 d=1.35184e-76 t=615008
di ka er 	笛卡尔	c=1 d=0 t=615008
di li 	地理	c=2 d=4.22991e-55 t=615008
di qu 	地区	c=107 d=0.120004 t=615008
di que 	的确	c=778 d=2.62084 t=615008
di ren 	敌人	c=2 d=2.0847e-25 t=615008
di san fang 	第三方	c=1 d=0 t=615008
di shang 	地上	c=2 d=3.19092e-33 t=615008
di tie 	地铁	c=18 d=0.000285429 t=615008
di tie zhan 	地铁站	c=1 d=0 t=615008
di tu 	地图	c=7 d=4.0258e-32 t=615008
di wei 	地位	c=2 d=0 t=615008
di xi 	底细	c=1 d=2.18356e-70 t=615008
di xia 	地下	c=1 d=1.44687e-228 t=615008
di xia 	底下	c=2 d=1.99515e-126 t=615008
di xiao fei 	低消费	c=1 d=4.91099e-223 t=615008
di xin 	底薪	c=1 d=1.14055e-194 t=615008
di yi 	第一	c=15 d=1.10326e-10 t=615008
di yi ban 	第一版	c=1 d=1.41278e-271 t=615008
di yi bo 	第一波	c=2 d=1.10879e-09 t=615008
di yi bu 	第一步	c=6 d=1.3272e-183 t=615008
di yi ci 	第一次	c=144 d=9.25821e-06 t=615008
di yi dian 	第一点	c=4 d=3.79173e-84 t=615008
di yi en 	第一嗯	c=1 d=1.235e-277 t=615008
di yi guan 	第一关	c=3 d=1.09531e-306 t=615008
di yi hang 	第一行	c=18 d=8.56096e-26 t=615008
di yi ju 	第一句	c=1 d=1.44518e-38 t=615008
di yi ke 	第一课	c=1 d=2.10926e-192 t=615008
di yi lie 	第一列	c=3 d=6.50272e-173 t=615008
di yi ming 	第一名	c=1 d=0 t=615008
di yi pi 	第一批	c=1 d=1.09377e-25 t=615008
di yi qi 	第一期	c=1 d=1.18315e-243 t=615008
di yi tian 	第一天	c=6 d=2.74253e-75 t=615008
di yi tiao 	第一条	c=3 d=2.37478e-87 t=615008
di yi wei 	第一位	c=1 d=0 t=615008
di yi xiang 	第一项	c=1 d=7.08594e-301 t=615008
di yi yan 	第一眼	c=1 d=0 t=615008
di yi zhong 	第一种	c=3 d=5.06449e-144 t=615008
di yi zhou 	第一周	c=1 d=6.79234e-215 t=615008
di yu 	低于	c=6 d=3.41127e-142 t=615008
di yu 	地域	c=24 d=3.84656e-55 t=615008
di yu 	地狱	c=3 d=1.62495e-35 t=615008
di zeng 	递增	c=32 d=0.00802655 t=615008
di zhen 	地震	c=1 d=7.31832e-122 t=615008
di zhi 	地址	c=87 d=1.91894e-42 t=615008
di zhu 	地主	c=2 d=9.24659e-50 t=615008
di zi 	弟子	c=2 d=3.62529e-152 t=615008
dian 	典	c=1 d=8.92125e-11 t=615008
dian 	店	c=7 d=4.77749e-46 t=615008
dian 	殿	c=1 d=4.58893e-131 t=615008
dian 	点	c=1726 d=2.12925 t=615008
dian 	电	c=20 d=1.77671e-56 t=615008
dian 	颠	c=1 d=9.98308e-128 t=615008
dian ban 	点半	c=2 d=5.84498e-95 t=615008
dian bao 	电报	c=2 d=0 t=615008
dian bu jin qu 	点不进去	c=1 d=1.35516e-193 t=615008
dian bu kai 	点不开	c=6 d=1.07284e-33 t=615008
dian bu liao 	点不料	c=1 d=1.17336e-116 t=615008
dian chi 	电池	c=10 d=3.83804e-126 t=615008
dian dao 	颠倒	c=9 d=1.69599e-09 t=615008
dian dian 	点点	c=4 d=5.17753e-139 t=615008
dian dong che 	电动车	c=1 d=0 t=615008
dian er 	点儿	c=1 d=2.96874e-125 t=615008
dian fei 	电费	c=1 d=0 t=615008
dian fen 	淀粉	c=1 d=2.47825e-30 t=615008
dian feng 	巅峰	c=2 d=9.44493e-35 t=615008
dian hou 	点后	c=1 d=5.53537e-43 t=615008
dian hua 	电话	c=119 d=0.256661 t=615008
dian ji 	惦记	c=3 d=7.09622e-83 t=615008
dian ji 	点击	c=949 d=0.529935 t=615008
dian ji chi chi 	点击吃吃	c=1 d=0 t=615008
dian ji lv 	点击率	c=18 d=1.85665e-15 t=615008
dian ji xia 	点击下	c=1 d=2.6334e-156 t=615008
dian jin lai 	点进来	c=4 d=2.7295e-19 t=615008
dian jin qu 	点进去	c=15 d=2.58967e-18 t=615008
dian juan 	点卷	c=2 d=1.0277e-233 t=615008
dian kai 	点开	c=28 d=2.61286e-64 t=615008
dian lao 	点老	c=2 d=0 t=615008
dian liang 	电量	c=3 d=3.17415e-118 t=615008
dian nao 	电脑	c=146 d=0.000357992 t=615008
dian ping 	电瓶	c=3 d=5.04646e-249 t=615008
dian qian 	点钱	c=1 d=9.42384e-185 t=615008
dian shi 	电视	c=22 d=3.01297e-05 t=615008
dian shi ju 	电视剧	c=3 d=6.82799e-159 t=615008
dian ti 	电梯	c=18 d=2.56934e-05 t=615008
dian wan 	电玩	c=1 d=0 t=615008
dian wang 	电网	c=6 d=4.2627e-87 t=615008
dian wei 	典韦	c=7 d=1.25898e-37 t=615008
dian xian gan 	电线杆	c=1 d=4.92266e-104 t=615008
dian xin 	电信	c=1 d=6.752e-145 t=615008
dian xing 	典型	c=5 d=4.66493e-89 t=615008
dian yi ci 	点一次	c=2 d=9.30877e-70 t=615008
dian yi xia 	点一下	c=17 d=1.88305e-34 t=615008
dian ying 	电影	c=2 d=0 t=615008
dian yuan 	电源	c=9 d=2.62292e-21 t=615008
dian zan 	点赞	c=2 d=0 t=615008
dian zi 	点子	c=1 d=3.40687e-215 t=615008
dian zi 	电子	c=18 d=3.78491e-12 t=615008
dian zi chan pin 	电子产品	c=1 d=0 t=615008
dian zi she bei 	电子设备	c=1 d=5.18719e-14 t=615008
dian zi shu 	电子书	c=1 d=1.42698e-271 t=615008
diao 	刁	c=2 d=1.09926e-172 t=615008
diao 	吊	c=14 d=5.12319e-15 t=615008
diao 	屌	c=11 d=2.11213e-28 t=615008
diao 	掉	c=199 d=0.196912 t=615008
diao 	调	c=473 d=1.77209 t=615008
diao 	雕	c=3 d=8.53741e-23 t=615008
diao cha wen juan 	调查问卷	c=1 d=0 t=615008
diao chan 	貂蝉	c=3 d=0.00115345 t=615008
diao du 	调度	c=20 d=5.1389e-51 t=615008
diao luo 	掉落	c=1 d=2.42352e-267 t=615008
diao wo 	调我	c=2 d=5.61363e-73 t=615008
diao xian 	掉线	c=1 d=3.87601e-174 t=615008
diao yan 	调研	c=7 d=3.44416e-188 t=615008
diao yong 	调用	c=174 d=0.0647869 t=615008
diao yu 	钓鱼	c=1 d=2.63297e-301 t=615008
die 	叠	c=7 d=3.48311e-05 t=615008
die 	爹	c=12 d=1.79701e-72 t=615008
die 	跌	c=41 d=6.34427e-30 t=615008
die dai 	迭代	c=6 d=1.58902e-271 t=615008
die dai qi 	迭代器	c=6 d=1.39194e-271 t=615008
die jia 	叠加	c=1 d=0 t=615008
ding 	丁	c=3 d=2.76156e-215 t=615008
ding 	定	c=24 d=7.90975e-07 t=615008
ding 	盯	c=2 d=6.30297e-12 t=615008
ding 	订	c=8 d=2.54889e-184 t=615008
ding 	钉	c=1 d=0 t=615008
ding 	顶	c=3 d=2.39207e-231 t=615008
ding bu 	顶部	c=5 d=3.78896e-289 t=615008
ding dan 	订单	c=1 d=2.10752e-06 t=615008
ding dian 	定点	c=1 d=1.72573e-37 t=615008
ding dian 	顶点	c=1 d=1.73438e-37 t=615008
ding dong 	叮咚	c=2 d=1.54924e-201 t=615008
ding dong ji 	叮咚鸡	c=6 d=9.83287e-236 t=615008
ding duo 	顶多	c=26 d=0.119433 t=615008
ding ji 	顶级	c=1 d=5.29017e-11 t=615008
ding ji zhuang 	顶级装	c=1 d=5.31669e-10 t=615008
ding liang 	定量	c=1 d=0 t=615008
ding pei 	顶配	c=9 d=2.71912e-33 t=615008
ding qi 	定期	c=15 d=8.42346e-12 t=615008
ding shi 	定时	c=302 d=4.24691e-14 t=615008
ding shi qi 	定时器	c=4 d=0 t=615008
ding shi ren wu 	定时任务	c=1 d=4.5526e-302 t=615008
ding tou 	定投	c=3 d=1.96961e-239 t=615008
ding wei 	定位	c=104 d=6.64769e-06 t=615008
ding xiang 	定向	c=2 d=8.12393e-76 t=615008
ding xing 	定性	c=1 d=0 t=615008
ding yi 	定义	c=58 d=1.04422e-09 t=615008
ding yue 	订阅	c=104 d=1.97489e-06 t=615008
ding zhe 	盯着	c=1 d=0 t=615008
ding zhen 	丁真	c=2 d=2.64415e-57 t=615008
ding zhi 	定制	c=3 d=7.34173e-42 t=615008
ding zi hu 	钉子户	c=1 d=4.7109e-263 t=615008
diu 	丢	c=25 d=1.09377e-25 t=615008
diu di 	丢地	c=4 d=2.71239e-92 t=615008
diu diao 	丢掉	c=1 d=1.07932e-45 t=615008
diu qi 	丢弃	c=41 d=7.30268e-67 t=615008
diu ren 	丢人	c=1 d=0 t=615008
diu shi 	丢失	c=28 d=3.4209e-88 t=615008
dong 	东	c=5 d=9.64096e-12 t=615008
dong 	冬	c=4 d=2.00836e-86 t=615008
dong 	动	c=117 d=0.0721522 t=615008
dong 	懂	c=187 d=0.318224 t=615008
dong 	栋	c=2 d=4.9088e-159 t=615008
dong 	洞	c=5 d=4.97246e-46 t=615008
dong bei 	东北	c=2 d=2.47548e-105 t=615008
dong bu dong 	动不动	c=14 d=3.99891e-12 t=615008
dong bu liao 	动不了	c=1 d=9.41972e-268 t=615008
dong cha 	洞察	c=1 d=0 t=615008
dong dang 	动荡	c=2 d=6.09489e-169 t=615008
dong de 	懂得	c=1 d=1.75958e-89 t=615008
dong dong 	东东	c=1 d=0 t=615008
dong fang 	东方	c=1 d=5.12319e-15 t=615008
dong guan 	东莞	c=1 d=2.60215e-192 t=615008
dong guo 	动过	c=14 d=1.06361e-49 t=615008
dong hua 	动画	c=5 d=3.10813e-106 t=615008
dong jie 	冻结	c=2 d=6.42025e-23 t=615008
dong jing 	东京	c=9 d=3.80353e-18 t=615008
dong jing 	动静	c=5 d=2.2509e-45 t=615008
dong li 	动力	c=1 d=1.95567e-273 t=615008
dong man 	动漫	c=1 d=6.41095e-241 t=615008
dong nan ya 	东南亚	c=2 d=1.03461e-106 t=615008
dong nao 	动脑	c=1 d=1.83084e-203 t=615008
dong ruan 	东软	c=1 d=5.03029e-35 t=615008
dong shou 	动手	c=2 d=2.4372e-10 t=615008
dong tai 	动态	c=63 d=2.05548e-06 t=615008
dong tian 	冬天	c=1 d=1.08884e-207 t=615008
dong tu 	动图	c=1 d=0 t=615008
dong wu 	动物	c=4 d=6.66005e-72 t=615008
dong xi 	东西	c=298 d=0.843665 t=615008
dong xue lian 	东雪莲	c=3 d=4.01557e-149 t=615008
dong ya 	东亚	c=0 d=2.33291e-114 t=615008
dong ya ren 	东亚人	c=1 d=2.3446e-113 t=615008
dong yang 	东洋	c=2 d=4.36902e-259 t=615008
dong yuan 	动员	c=1 d=1.43447e-215 t=615008
dong zuo 	动作	c=14 d=6.58972e-06 t=615008
dou 	兜	c=1 d=2.62079e-129 t=615008
dou 	抖	c=14 d=4.20966e-28 t=615008
dou 	斗	c=11 d=0.021139 t=615008
dou 	豆	c=3 d=1.10711e-285 t=615008
dou 	都	c=2959 d=1.05941 t=615008
dou ba 	都把	c=1 d=4.24984e-169 t=615008
dou ban 	豆瓣	c=7 d=1.42964e-146 t=615008
dou bei 	都被	c=22 d=1.09006e-11 t=615008
dou bi 	都比	c=3 d=1.21921e-67 t=615008
dou bi wo 	都比我	c=2 d=1.31559e-21 t=615008
dou bi wo men 	都比我们	c=1 d=2.51503e-115 t=615008
dou bian cheng 	都变成	c=1 d=0 t=615008
dou bie yong 	都别用	c=1 d=5.65837e-125 t=615008
dou bu 	都不	c=16 d=0.0018043 t=615008
dou bu dao 	都不到	c=2 d=2.65551e-78 t=615008
dou bu dui 	都不对	c=1 d=1.27921e-279 t=615008
dou bu fang 	都不放	c=1 d=9.03585e-161 t=615008
dou bu gan 	都不敢	c=1 d=2.26006e-269 t=615008
dou bu gei 	都不给	c=1 d=7.31785e-180 t=615008
dou bu gei wo 	都不给我	c=1 d=0 t=615008
dou bu hao 	都不好	c=3 d=1.23663e-175 t=615008
dou bu hao yong 	都不好用	c=1 d=5.89016e-303 t=615008
dou bu hui 	都不会	c=10 d=8.32945e-27 t=615008
dou bu kai 	都不开	c=1 d=3.27127e-149 t=615008
dou bu kai xin 	都不开心	c=1 d=0 t=615008
dou bu ke neng 	都不可能	c=1 d=0 t=615008
dou bu lai 	都不来	c=1 d=1.56268e-134 t=615008
dou bu neng yong 	都不能用	c=2 d=5.65242e-142 t=615008
dou bu rang 	都不让	c=2 d=8.04355e-116 t=615008
dou bu ru 	都不如	c=1 d=4.28115e-79 t=615008
dou bu sheng xiao 	都不生效	c=1 d=1.24056e-271 t=615008
dou bu shi 	都不是	c=5 d=2.42118e-50 t=615008
dou bu tai 	都不太	c=1 d=3.88047e-70 t=615008
dou bu ti shi 	都不提示	c=1 d=2.15363e-231 t=615008
dou bu wan 	都不玩	c=1 d=0 t=615008
dou bu wei hu 	都不维护	c=1 d=1.26114e-200 t=615008
dou bu xiang tong 	都不相同	c=1 d=0 t=615008
dou bu xing 	都不行	c=31 d=8.20684e-29 t=615008
dou bu xu yao 	都不需要	c=2 d=5.81602e-66 t=615008
dou bu yi yang 	都不一样	c=18 d=0.0526021 t=615008
dou bu ying xiang 	都不影响	c=1 d=5.11386e-258 t=615008
dou bu yong 	都不用	c=6 d=1.85906e-89 t=615008
dou bu za 	都不咋	c=1 d=1.14575e-130 t=615008
dou bu zai 	都不在	c=1 d=4.54172e-127 t=615008
dou bu zhi chi 	都不支持	c=5 d=0.836866 t=615008
dou bu zhi dao 	都不知道	c=9 d=5.28139e-108 t=615008
dou cha bu duo 	都差不多	c=3 d=2.64047e-70 t=615008
dou cheng 	都成	c=1 d=4.29676e-63 t=615008
dou chu lai 	都出来	c=1 d=1.73977e-191 t=615008
dou chuan 	都穿	c=2 d=2.28368e-68 t=615008
dou chui dao 	都吹到	c=1 d=0.470011 t=615008
dou dao 	都到	c=7 d=5.0933e-05 t=615008
dou dao lu cheng 	都到鹿城	c=1 d=0 t=615008
dou de 	都得	c=21 d=0.516851 t=615008
dou di zhu 	斗地主	c=6 d=4.95641e-08 t=615008
dou dong 	抖动	c=16 d=5.62514e-67 t=615008
dou dou 	痘痘	c=1 d=0 t=615008
dou dui 	都对	c=1 d=1.04316e-144 t=615008
dou fa 	都发	c=7 d=1.31309e-28 t=615008
dou fu nao 	豆腐脑	c=1 d=9.38931e-230 t=615008
